@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
223,1596,4344,29,2446,0.011717,0.268687,0.982154,0.268687,0.017846,0.421943,0.193108,1.391385,0.933333
224,1588,4352,29,2446,0.011717,0.26734,0.982066,0.26734,0.017934,0.420273,0.192157,1.39126,0.9375
225,1584,4356,28,2447,0.011313,0.266667,0.98263,0.266667,0.01737,0.419492,0.191563,1.39206,0.938868
226,1569,4371,28,2447,0.011313,0.264141,0.982467,0.264141,0.017533,0.416346,0.18978,1.391828,0.939485
227,1555,4385,28,2447,0.011313,0.261785,0.982312,0.261785,0.017688,0.413399,0.188116,1.391609,0.940594
228,1543,4397,28,2447,0.011313,0.259764,0.982177,0.259764,0.017823,0.410864,0.18669,1.391417,0.942939
229,1535,4405,28,2447,0.011313,0.258418,0.982086,0.258418,0.017914,0.40917,0.18574,1.391288,0.950074
230,1523,4417,27,2448,0.010909,0.256397,0.982581,0.256397,0.017419,0.406676,0.184195,1.391989,0.950569
231,1512,4428,26,2449,0.010505,0.254545,0.983095,0.254545,0.016905,0.404386,0.182769,1.392718,0.950569
232,1501,4439,25,2450,0.010101,0.252694,0.983617,0.252694,0.016383,0.402089,0.181343,1.393458,0.951053
233,1491,4449,24,2451,0.009697,0.25101,0.984158,0.25101,0.015842,0.4,0.180036,1.394224,0.952448
234,1484,4456,23,2452,0.009293,0.249832,0.984738,0.249832,0.015262,0.39855,0.179085,1.395045,0.952448
235,1477,4463,22,2453,0.008889,0.248653,0.985324,0.248653,0.014676,0.397096,0.178134,1.395875,0.958333
236,1461,4479,22,2453,0.008889,0.24596,0.985165,0.24596,0.014835,0.393641,0.176233,1.395651,0.959184
237,1454,4486,22,2453,0.008889,0.244781,0.985095,0.244781,0.014905,0.392125,0.175401,1.395551,0.96
238,1448,4492,22,2453,0.008889,0.243771,0.985034,0.243771,0.014966,0.390823,0.174688,1.395465,0.960784
239,1443,4497,22,2453,0.008889,0.242929,0.984983,0.242929,0.015017,0.389737,0.174094,1.395392,0.961538
240,1435,4505,22,2453,0.008889,0.241582,0.9849,0.241582,0.0151,0.387995,0.173143,1.395276,0.962264
241,1429,4511,22,2453,0.008889,0.240572,0.984838,0.240572,0.015162,0.386687,0.17243,1.395187,0.966667
242,1421,4519,22,2453,0.008889,0.239226,0.984754,0.239226,0.015246,0.384938,0.17148,1.395068,0.967742
243,1406,4534,22,2453,0.008889,0.2367,0.984594,0.2367,0.015406,0.38165,0.169697,1.394841,0.96875
244,1404,4536,22,2453,0.008889,0.236364,0.984572,0.236364,0.015428,0.381211,0.169459,1.394811,0.969697
245,1396,4544,22,2453,0.008889,0.235017,0.984485,0.235017,0.015515,0.379451,0.168509,1.394687,0.969747
246,1387,4553,22,2453,0.008889,0.233502,0.984386,0.233502,0.015614,0.377466,0.167439,1.394547,0.969997
247,1378,4562,22,2453,0.008889,0.231987,0.984286,0.231987,0.015714,0.375477,0.16637,1.394405,0.970049
248,1370,4570,22,2453,0.008889,0.23064,0.984195,0.23064,0.015805,0.373704,0.165419,1.394277,0.970173
249,1362,4578,22,2453,0.008889,0.229293,0.984104,0.229293,0.015896,0.371928,0.164468,1.394147,0.970588
250,1356,4584,22,2453,0.008889,0.228283,0.984035,0.228283,0.015965,0.370593,0.163755,1.394049,0.970615
251,1349,4591,22,2453,0.008889,0.227104,0.983953,0.227104,0.016047,0.369033,0.162923,1.393934,0.970975
252,1343,4597,22,2453,0.008889,0.226094,0.983883,0.226094,0.016117,0.367693,0.16221,1.393834,0.971123
253,1337,4603,22,2453,0.008889,0.225084,0.983812,0.225084,0.016188,0.366352,0.161497,1.393733,0.971739
254,1332,4608,22,2453,0.008889,0.224242,0.983752,0.224242,0.016248,0.365232,0.160903,1.393648,0.972222
255,1324,4616,22,2453,0.008889,0.222896,0.983655,0.222896,0.016345,0.363437,0.159952,1.393512,0.972973
256,1318,4622,22,2453,0.008889,0.221886,0.983582,0.221886,0.016418,0.362088,0.159239,1.393408,0.973684
257,1314,4626,22,2453,0.008889,0.221212,0.983533,0.221212,0.016467,0.361187,0.158764,1.393338,0.974359
258,1313,4627,22,2453,0.008889,0.221044,0.983521,0.221044,0.016479,0.360962,0.158645,1.393321,0.977778
259,1305,4635,22,2453,0.008889,0.219697,0.983421,0.219697,0.016579,0.359158,0.157695,1.39318,0.979167
260,1276,4664,22,2453,0.008889,0.214815,0.983051,0.214815,0.016949,0.352584,0.154248,1.392655,0.979592
261,1268,4672,22,2453,0.008889,0.213468,0.982946,0.213468,0.017054,0.350761,0.153298,1.392506,0.98
262,1259,4681,22,2453,0.008889,0.211953,0.982826,0.211953,0.017174,0.348705,0.152228,1.392337,0.981481
263,1243,4697,22,2453,0.008889,0.209259,0.982609,0.209259,0.017391,0.345038,0.150327,1.392029,0.981818
264,1236,4704,22,2453,0.008889,0.208081,0.982512,0.208081,0.017488,0.343429,0.149495,1.391892,0.982456
265,1226,4714,22,2453,0.008889,0.206397,0.982372,0.206397,0.017628,0.341124,0.148307,1.391693,0.982759
266,1218,4722,22,2453,0.008889,0.205051,0.982258,0.205051,0.017742,0.339276,0.147356,1.391532,0.983051
267,1215,4725,22,2453,0.008889,0.204545,0.982215,0.204545,0.017785,0.338582,0.146999,1.391471,0.98541
268,1209,4731,21,2454,0.008485,0.203535,0.982927,0.203535,0.017073,0.337238,0.146168,1.39248,0.985804
269,1205,4735,20,2455,0.008081,0.202862,0.983673,0.202862,0.016327,0.336357,0.145573,1.393537,0.988372
270,1190,4750,20,2455,0.008081,0.200337,0.983471,0.200337,0.016529,0.332867,0.143791,1.393251,0.988506
271,1176,4764,20,2455,0.008081,0.19798,0.983278,0.19798,0.016722,0.329596,0.142127,1.392977,0.988764
272,1152,4788,20,2455,0.008081,0.193939,0.982935,0.193939,0.017065,0.32396,0.139275,1.392491,0.989011
273,1142,4798,20,2455,0.008081,0.192256,0.982788,0.192256,0.017212,0.3216,0.138087,1.392283,0.98913
274,1133,4807,20,2455,0.008081,0.190741,0.982654,0.190741,0.017346,0.31947,0.137017,1.392093,0.989362
275,1097,4843,20,2455,0.008081,0.18468,0.982095,0.18468,0.017905,0.310897,0.132739,1.391301,0.989474
276,1085,4855,20,2455,0.008081,0.18266,0.9819,0.18266,0.0181,0.30802,0.131313,1.391026,0.989583
277,1010,4930,20,2455,0.008081,0.170034,0.980583,0.170034,0.019417,0.289813,0.1224,1.389159,0.989796
278,968,4972,20,2455,0.008081,0.162963,0.979757,0.162963,0.020243,0.279446,0.117409,1.387989,0.99
279,951,4989,20,2455,0.008081,0.160101,0.979403,0.160101,0.020597,0.275213,0.115389,1.387487,0.990196
280,938,5002,20,2455,0.008081,0.157912,0.979123,0.157912,0.020877,0.271963,0.113844,1.387091,0.994845
281,916,5024,19,2456,0.007677,0.154209,0.979679,0.154209,0.020321,0.266473,0.111111,1.387879,0.994975
282,899,5041,18,2457,0.007273,0.151347,0.980371,0.151347,0.019629,0.262214,0.108972,1.388859,0.995516
283,895,5045,18,2457,0.007273,0.150673,0.980285,0.150673,0.019715,0.261199,0.108497,1.388737,0.995556
284,891,5049,17,2458,0.006869,0.15,0.981278,0.15,0.018722,0.260222,0.107903,1.390143,0.995595
285,888,5052,17,2458,0.006869,0.149495,0.981215,0.149495,0.018785,0.259459,0.107546,1.390055,0.995595
286,888,5052,15,2460,0.006061,0.149495,0.983389,0.149495,0.016611,0.259535,0.107308,1.393134,0.995726
287,885,5055,15,2460,0.006061,0.14899,0.983333,0.14899,0.016667,0.258772,0.106952,1.393056,0.995763
288,884,5056,15,2460,0.006061,0.148822,0.983315,0.148822,0.016685,0.258517,0.106833,1.393029,0.995763
289,883,5057,15,2460,0.006061,0.148653,0.983296,0.148653,0.016704,0.258263,0.106714,1.393003,0.995833
290,880,5060,15,2460,0.006061,0.148148,0.98324,0.148148,0.01676,0.257498,0.106358,1.392924,0.998617
291,879,5061,15,2460,0.006061,0.14798,0.983221,0.14798,0.016779,0.257243,0.106239,1.392897,0.99862
292,878,5062,15,2460,0.006061,0.147811,0.983203,0.147811,0.016797,0.256988,0.10612,1.39287,0.998621
293,877,5063,15,2460,0.006061,0.147643,0.983184,0.147643,0.016816,0.256733,0.106001,1.392844,0.998886
294,875,5065,15,2460,0.006061,0.147306,0.983146,0.147306,0.016854,0.256223,0.105764,1.39279,0.998886
295,873,5067,15,2460,0.006061,0.14697,0.983108,0.14697,0.016892,0.255712,0.105526,1.392736,0.998886
296,872,5068,15,2460,0.006061,0.146801,0.983089,0.146801,0.016911,0.255456,0.105407,1.39271,0.998886
297,860,5080,15,2460,0.006061,0.144781,0.982857,0.144781,0.017143,0.252384,0.103981,1.392381,0.998894
298,859,5081,15,2460,0.006061,0.144613,0.982838,0.144613,0.017162,0.252128,0.103862,1.392353,0.998894
299,855,5085,15,2460,0.006061,0.143939,0.982759,0.143939,0.017241,0.251101,0.103387,1.392241,0.998894
300,853,5087,15,2460,0.006061,0.143603,0.982719,0.143603,0.017281,0.250588,0.103149,1.392185,0.998894
301,849,5091,15,2460,0.006061,0.142929,0.982639,0.142929,0.017361,0.249559,0.102674,1.392072,0.998894
302,847,5093,15,2460,0.006061,0.142593,0.982599,0.142593,0.017401,0.249044,0.102436,1.392015,0.998895
303,846,5094,15,2460,0.006061,0.142424,0.982578,0.142424,0.017422,0.248787,0.102317,1.391986,0.998897
304,845,5095,15,2460,0.006061,0.142256,0.982558,0.142256,0.017442,0.248529,0.102198,1.391957,0.998897
305,832,5108,14,2461,0.005657,0.140067,0.983452,0.140067,0.016548,0.245211,0.100535,1.393223,0.998897
306,830,5110,14,2461,0.005657,0.139731,0.983412,0.139731,0.016588,0.244693,0.100297,1.393167,1
307,0,5940,0,2475,0,0,?,0,?,?,0,?,1.00001
