@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
79,5938,2,1990,485,0.80404,0.999663,0.748991,0.999663,0.251009,0.85636,0.942127,1.06107,0.003214
80,5938,2,1989,486,0.803636,0.999663,0.749085,0.999663,0.250915,0.856422,0.942008,1.061204,0.003291
81,5938,2,1988,487,0.803232,0.999663,0.74918,0.999663,0.25082,0.856483,0.941889,1.061338,0.003488
82,5938,2,1986,489,0.802424,0.999663,0.749369,0.999663,0.250631,0.856607,0.941652,1.061606,0.003626
83,5938,2,1985,490,0.80202,0.999663,0.749464,0.999663,0.250536,0.856669,0.941533,1.06174,0.003992
84,5938,2,1984,491,0.801616,0.999663,0.749558,0.999663,0.250442,0.856731,0.941414,1.061874,0.004038
85,5938,2,1983,492,0.801212,0.999663,0.749653,0.999663,0.250347,0.856792,0.941295,1.062008,0.00418
86,5938,2,1982,493,0.800808,0.999663,0.749747,0.999663,0.250253,0.856854,0.941176,1.062142,0.004294
87,5938,2,1981,494,0.800404,0.999663,0.749842,0.999663,0.250158,0.856916,0.941058,1.062276,0.0045
88,5938,2,1980,495,0.8,0.999663,0.749937,0.999663,0.250063,0.856978,0.940939,1.062411,0.004687
89,5938,2,1979,496,0.799596,0.999663,0.750032,0.999663,0.249968,0.85704,0.94082,1.062545,0.004839
90,5937,3,1979,496,0.799596,0.999495,0.75,0.999495,0.25,0.856957,0.940701,1.0625,0.004977
91,5937,3,1978,497,0.799192,0.999495,0.750095,0.999495,0.249905,0.857019,0.940582,1.062634,0.005
92,5937,3,1976,499,0.798384,0.999495,0.750284,0.999495,0.249716,0.857143,0.940345,1.062903,0.005032
93,5937,3,1975,500,0.79798,0.999495,0.750379,0.999495,0.249621,0.857205,0.940226,1.063037,0.005055
94,5937,3,1974,501,0.797576,0.999495,0.750474,0.999495,0.249526,0.857267,0.940107,1.063172,0.005535
95,5937,3,1973,502,0.797172,0.999495,0.750569,0.999495,0.249431,0.857329,0.939988,1.063306,0.005794
96,5937,3,1972,503,0.796768,0.999495,0.750664,0.999495,0.249336,0.85739,0.939869,1.06344,0.005797
97,5937,3,1970,505,0.79596,0.999495,0.750854,0.999495,0.249146,0.857514,0.939632,1.063709,0.005965
98,5937,3,1969,506,0.795556,0.999495,0.750949,0.999495,0.249051,0.857576,0.939513,1.063844,0.006
99,5937,3,1968,507,0.795152,0.999495,0.751044,0.999495,0.248956,0.857638,0.939394,1.063978,0.006069
100,5937,3,1967,508,0.794747,0.999495,0.751139,0.999495,0.248861,0.8577,0.939275,1.064113,0.006084
101,5937,3,1966,509,0.794343,0.999495,0.751234,0.999495,0.248766,0.857762,0.939156,1.064248,0.006116
102,5937,3,1965,510,0.793939,0.999495,0.751329,0.999495,0.248671,0.857824,0.939037,1.064382,0.006136
103,5937,3,1964,511,0.793535,0.999495,0.751424,0.999495,0.248576,0.857886,0.938919,1.064517,0.006192
104,5936,4,1964,511,0.793535,0.999327,0.751392,0.999327,0.248608,0.857803,0.9388,1.064473,0.006209
105,5936,4,1963,512,0.793131,0.999327,0.751488,0.999327,0.248512,0.857865,0.938681,1.064607,0.006338
106,5936,4,1962,513,0.792727,0.999327,0.751583,0.999327,0.248417,0.857927,0.938562,1.064742,0.00634
107,5936,4,1961,514,0.792323,0.999327,0.751678,0.999327,0.248322,0.857989,0.938443,1.064877,0.006415
108,5936,4,1960,515,0.791919,0.999327,0.751773,0.999327,0.248227,0.858051,0.938324,1.065012,0.006425
109,5936,4,1959,516,0.791515,0.999327,0.751868,0.999327,0.248132,0.858113,0.938206,1.065147,0.006535
110,5936,4,1958,517,0.791111,0.999327,0.751964,0.999327,0.248036,0.858176,0.938087,1.065282,0.006564
111,5936,4,1956,519,0.790303,0.999327,0.752154,0.999327,0.247846,0.8583,0.937849,1.065552,0.006591
112,5936,4,1955,520,0.789899,0.999327,0.752249,0.999327,0.247751,0.858362,0.93773,1.065687,0.0066
113,5936,4,1954,521,0.789495,0.999327,0.752345,0.999327,0.247655,0.858424,0.937611,1.065822,0.00672
114,5936,4,1953,522,0.789091,0.999327,0.75244,0.999327,0.24756,0.858486,0.937493,1.065957,0.006754
