@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
72,1749,23,4376,2267,0.658739,0.98702,0.285551,0.98702,0.714449,0.442953,0.727867,1.356045,0.040816
73,1749,23,4369,2274,0.657685,0.98702,0.285878,0.98702,0.714122,0.443346,0.727035,1.357597,0.041667
74,1749,23,4353,2290,0.655276,0.98702,0.286627,0.98702,0.713373,0.444247,0.725134,1.361156,0.043478
75,1747,25,4351,2292,0.654975,0.985892,0.286487,0.985892,0.713513,0.443964,0.724658,1.360492,0.052632
76,1746,26,4349,2294,0.654674,0.985327,0.286464,0.985327,0.713536,0.443879,0.724302,1.360382,0.055556
77,1745,27,4346,2297,0.654222,0.984763,0.286488,0.984763,0.713512,0.443851,0.723827,1.360496,0.061647
78,1745,27,4345,2298,0.654072,0.984763,0.286535,0.984763,0.713465,0.443907,0.723708,1.360719,0.0625
79,1744,28,4344,2299,0.653921,0.984199,0.286465,0.984199,0.713535,0.443766,0.72347,1.360386,0.065727
80,1744,28,4342,2301,0.65362,0.984199,0.286559,0.984199,0.713441,0.443879,0.723232,1.360833,0.066667
81,1744,28,4340,2303,0.653319,0.984199,0.286654,0.984199,0.713346,0.443992,0.722995,1.361281,0.071429
82,1743,29,4331,2312,0.651964,0.983634,0.286961,0.983634,0.713039,0.444303,0.721806,1.36274,0.076923
83,1743,29,4330,2313,0.651814,0.983634,0.287008,0.983634,0.712992,0.444359,0.721687,1.362964,0.076923
84,1742,30,4323,2320,0.65076,0.98307,0.287222,0.98307,0.712778,0.444558,0.720737,1.363979,0.083333
85,1742,30,4306,2337,0.648201,0.98307,0.288029,0.98307,0.711971,0.445524,0.718717,1.367813,0.090909
86,1742,30,4302,2341,0.647599,0.98307,0.28822,0.98307,0.71178,0.445752,0.718241,1.368718,0.095238
87,1742,30,4301,2342,0.647448,0.98307,0.288267,0.98307,0.711733,0.445809,0.718122,1.368945,0.099556
88,1742,30,4300,2343,0.647298,0.98307,0.288315,0.98307,0.711685,0.445866,0.718004,1.369171,0.1
89,1742,30,4293,2350,0.646244,0.98307,0.28865,0.98307,0.71135,0.446266,0.717172,1.37076,0.105263
90,1742,30,4287,2356,0.645341,0.98307,0.288937,0.98307,0.711063,0.446609,0.716459,1.372124,0.109763
91,1742,30,4286,2357,0.64519,0.98307,0.288985,0.98307,0.711015,0.446667,0.71634,1.372351,0.111111
92,1742,30,4282,2361,0.644588,0.98307,0.289177,0.98307,0.710823,0.446896,0.715865,1.373263,0.115385
93,1742,30,4280,2363,0.644287,0.98307,0.289273,0.98307,0.710727,0.447011,0.715627,1.373719,0.117413
94,1742,30,4278,2365,0.643986,0.98307,0.289369,0.98307,0.710631,0.447125,0.715389,1.374175,0.117493
95,1742,30,4277,2366,0.643836,0.98307,0.289417,0.98307,0.710583,0.447183,0.71527,1.374403,0.117647
96,1742,30,4274,2369,0.643384,0.98307,0.289561,0.98307,0.710439,0.447355,0.714914,1.375089,0.118995
97,1707,65,4052,2591,0.609965,0.963318,0.296406,0.963318,0.703594,0.453326,0.684373,1.407592,0.11916
98,1672,100,3828,2815,0.576246,0.943567,0.304,0.943567,0.696,0.459846,0.653595,1.443657,0.119376
99,1635,137,3589,3054,0.540268,0.922686,0.312979,0.922686,0.687021,0.46741,0.620796,1.486295,0.119989
100,1603,169,3371,3272,0.507451,0.904628,0.322276,0.904628,0.677724,0.475245,0.591087,1.530446,0.12
101,1602,170,3362,3281,0.506097,0.904063,0.322724,0.904063,0.677276,0.475653,0.589899,1.532573,0.120043
102,1569,203,3128,3515,0.470872,0.88544,0.334043,0.88544,0.665957,0.485083,0.55817,1.586327,0.120107
103,1537,235,2907,3736,0.437603,0.867381,0.34586,0.867381,0.65414,0.49453,0.528105,1.642443,0.120793
104,1506,266,2680,3963,0.403432,0.849887,0.359771,0.849887,0.640229,0.505539,0.497445,1.708505,0.120913
105,1473,299,2433,4210,0.36625,0.831264,0.377112,0.831264,0.622888,0.518845,0.464171,1.790857,0.122129
106,1443,329,2180,4463,0.328165,0.814334,0.398289,0.814334,0.601711,0.53494,0.430541,1.891422,0.122189
107,1442,330,2179,4464,0.328014,0.81377,0.398233,0.81377,0.601767,0.534767,0.430303,1.891155,0.123015
108,1442,330,2177,4466,0.327713,0.81377,0.398453,0.81377,0.601547,0.534966,0.430065,1.8922,0.123466
109,1418,354,1948,4695,0.293241,0.800226,0.421272,0.800226,0.578728,0.551966,0.4,2.000564,0.12447
110,1418,354,1947,4696,0.29309,0.800226,0.421397,0.800226,0.578603,0.552073,0.399881,2.001159,0.125
111,1418,354,1938,4705,0.291736,0.800226,0.422527,0.800226,0.577473,0.553042,0.398812,2.006525,0.130435
112,1418,354,1930,4713,0.290531,0.800226,0.423536,0.800226,0.576464,0.553906,0.397861,2.01132,0.133333
113,1418,354,1927,4716,0.29008,0.800226,0.423916,0.800226,0.576084,0.554231,0.397504,2.013124,0.134529
114,1418,354,1924,4719,0.289628,0.800226,0.424297,0.800226,0.575703,0.554556,0.397148,2.014931,0.136752
115,1418,354,1919,4724,0.288876,0.800226,0.424933,0.800226,0.575067,0.555099,0.396554,2.01795,0.139831
116,1418,354,1917,4726,0.288574,0.800226,0.425187,0.800226,0.574813,0.555316,0.396316,2.01916,0.140909
117,1418,354,1912,4731,0.287822,0.800226,0.425826,0.800226,0.574174,0.55586,0.395722,2.022192,0.140909
118,1418,354,1911,4732,0.287671,0.800226,0.425954,0.800226,0.574046,0.555969,0.395603,2.0228,0.142217
119,1418,354,1909,4734,0.28737,0.800226,0.42621,0.800226,0.57379,0.556187,0.395365,2.024015,0.142257
120,1418,354,1907,4736,0.287069,0.800226,0.426466,0.800226,0.573534,0.556406,0.395128,2.025233,0.142857
121,1418,354,1901,4742,0.286166,0.800226,0.427237,0.800226,0.572763,0.557061,0.394415,2.028894,0.145374
