@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
79,5940,0,2391,84,0.966061,1,0.713,1,0.287,0.832457,0.990018,1.010083,0.000002
80,5940,0,2390,85,0.965657,1,0.713085,1,0.286915,0.832516,0.989899,1.010204,0.000002
81,5940,0,2389,86,0.965253,1,0.713171,1,0.286829,0.832574,0.98978,1.010325,0.000002
82,5940,0,2388,87,0.964848,1,0.713256,1,0.286744,0.832632,0.989661,1.010447,0.000003
83,5940,0,2387,88,0.964444,1,0.713342,1,0.286658,0.832691,0.989542,1.010568,0.000004
84,5940,0,2386,89,0.96404,1,0.713428,1,0.286572,0.832749,0.989424,1.010689,0.000004
85,5940,0,2385,90,0.963636,1,0.713514,1,0.286486,0.832808,0.989305,1.010811,0.000004
86,5940,0,2384,91,0.963232,1,0.713599,1,0.286401,0.832866,0.989186,1.010932,0.000006
87,5940,0,2383,92,0.962828,1,0.713685,1,0.286315,0.832924,0.989067,1.011054,0.000006
88,5940,0,2382,93,0.962424,1,0.713771,1,0.286229,0.832983,0.988948,1.011175,0.000006
89,5940,0,2381,94,0.96202,1,0.713857,1,0.286143,0.833041,0.988829,1.011297,0.000007
90,5940,0,2380,95,0.961616,1,0.713942,1,0.286058,0.8331,0.988711,1.011418,0.00001
91,5940,0,2379,96,0.961212,1,0.714028,1,0.285972,0.833158,0.988592,1.01154,0.00001
92,5940,0,2377,98,0.960404,1,0.7142,1,0.2858,0.833275,0.988354,1.011783,0.00001
93,5940,0,2376,99,0.96,1,0.714286,1,0.285714,0.833333,0.988235,1.011905,0.000016
94,5940,0,2375,100,0.959596,1,0.714372,1,0.285628,0.833392,0.988116,1.012026,0.000056
95,5940,0,2374,101,0.959192,1,0.714458,1,0.285542,0.83345,0.987998,1.012148,0.000056
96,5940,0,2373,102,0.958788,1,0.714543,1,0.285457,0.833509,0.987879,1.01227,0.000057
97,5940,0,2370,105,0.957576,1,0.714801,1,0.285199,0.833684,0.987522,1.012635,0.000061
98,5940,0,2368,107,0.956768,1,0.714974,1,0.285026,0.833801,0.987285,1.012879,0.000061
99,5940,0,2364,111,0.955152,1,0.715318,1,0.284682,0.834035,0.986809,1.013367,0.000062
100,5940,0,2361,114,0.953939,1,0.715576,1,0.284424,0.834211,0.986453,1.013733,0.000067
101,5940,0,2357,118,0.952323,1,0.715921,1,0.284079,0.834445,0.985977,1.014222,0.000068
102,5940,0,2349,126,0.949091,1,0.716612,1,0.283388,0.834915,0.985027,1.015201,0.000072
103,5940,0,2342,133,0.946263,1,0.717218,1,0.282782,0.835326,0.984195,1.016059,0.000072
104,5940,0,2335,140,0.943434,1,0.717825,1,0.282175,0.835737,0.983363,1.016918,0.000074
105,5940,0,2334,141,0.94303,1,0.717912,1,0.282088,0.835796,0.983244,1.017041,0.00009
106,5940,0,2333,142,0.942626,1,0.717998,1,0.282002,0.835854,0.983125,1.017164,0.000094
107,5940,0,2332,143,0.942222,1,0.718085,1,0.281915,0.835913,0.983007,1.017287,0.000096
108,5940,0,2331,144,0.941818,1,0.718172,1,0.281828,0.835972,0.982888,1.01741,0.000096
109,5940,0,2330,145,0.941414,1,0.718259,1,0.281741,0.836031,0.982769,1.017533,0.000097
110,5940,0,2329,146,0.94101,1,0.718346,1,0.281654,0.83609,0.98265,1.017656,0.000099
111,5940,0,2328,147,0.940606,1,0.718433,1,0.281567,0.836149,0.982531,1.017779,0.000102
112,5940,0,2326,149,0.939798,1,0.718606,1,0.281394,0.836266,0.982294,1.018026,0.000104
113,5940,0,2325,150,0.939394,1,0.718693,1,0.281307,0.836325,0.982175,1.018149,0.000113
114,5940,0,2324,151,0.93899,1,0.71878,1,0.28122,0.836384,0.982056,1.018272,0.000115
115,5940,0,2323,152,0.938586,1,0.718867,1,0.281133,0.836443,0.981937,1.018395,0.000117
116,5940,0,2322,153,0.938182,1,0.718954,1,0.281046,0.836502,0.981818,1.018519,0.00012
117,5940,0,2321,154,0.937778,1,0.719041,1,0.280959,0.836561,0.981699,1.018642,0.00012
118,5940,0,2320,155,0.937374,1,0.719128,1,0.280872,0.83662,0.981581,1.018765,0.000121
119,5940,0,2319,156,0.93697,1,0.719215,1,0.280785,0.836679,0.981462,1.018888,0.000129
120,5940,0,2318,157,0.936566,1,0.719302,1,0.280698,0.836738,0.981343,1.019012,0.000137
121,5940,0,2317,158,0.936162,1,0.71939,1,0.28061,0.836797,0.981224,1.019135,0.000145
122,5940,0,2315,160,0.935354,1,0.719564,1,0.280436,0.836914,0.980986,1.019382,0.000145
123,5940,0,2313,162,0.934545,1,0.719738,1,0.280262,0.837032,0.980749,1.019629,0.000145
124,5940,0,2312,163,0.934141,1,0.719825,1,0.280175,0.837091,0.98063,1.019753,0.000149
