@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
178,77,238,46,8054,0.005679,0.244444,0.626016,0.244444,0.373984,0.351598,0.014617,16.723577,0.333333
179,75,240,41,8059,0.005062,0.238095,0.646552,0.238095,0.353448,0.348028,0.013785,17.272167,0.336296
180,75,240,38,8062,0.004691,0.238095,0.663717,0.238095,0.336283,0.350467,0.013428,17.730721,0.375
181,74,241,36,8064,0.004444,0.234921,0.672727,0.234921,0.327273,0.348235,0.013072,17.971429,0.4
182,73,242,35,8065,0.004321,0.231746,0.675926,0.231746,0.324074,0.345154,0.012834,18.056878,0.444444
183,73,242,33,8067,0.004074,0.231746,0.688679,0.231746,0.311321,0.346793,0.012597,18.397574,0.465862
184,72,243,33,8067,0.004074,0.228571,0.685714,0.228571,0.314286,0.342857,0.012478,18.318367,0.490879
185,72,243,32,8068,0.003951,0.228571,0.692308,0.228571,0.307692,0.343675,0.012359,18.494505,0.5
186,71,244,31,8069,0.003827,0.225397,0.696078,0.225397,0.303922,0.340528,0.012121,18.595238,0.502083
187,70,245,31,8069,0.003827,0.222222,0.693069,0.222222,0.306931,0.336538,0.012002,18.514851,0.502203
188,69,246,31,8069,0.003827,0.219048,0.69,0.219048,0.31,0.33253,0.011884,18.432857,0.502222
189,68,247,31,8069,0.003827,0.215873,0.686869,0.215873,0.313131,0.328502,0.011765,18.349206,0.516667
190,67,248,31,8069,0.003827,0.212698,0.683673,0.212698,0.316327,0.324455,0.011646,18.263848,0.566667
191,67,248,30,8070,0.003704,0.212698,0.690722,0.212698,0.309278,0.325243,0.011527,18.452135,0.571429
192,63,252,28,8072,0.003457,0.2,0.692308,0.2,0.307692,0.310345,0.010814,18.494505,0.576923
193,63,252,27,8073,0.003333,0.2,0.7,0.2,0.3,0.311111,0.010695,18.7,0.576923
194,57,258,26,8074,0.00321,0.180952,0.686747,0.180952,0.313253,0.286432,0.009863,18.345955,0.581818
195,56,259,26,8074,0.00321,0.177778,0.682927,0.177778,0.317073,0.282116,0.009745,18.243902,0.586207
196,54,261,24,8076,0.002963,0.171429,0.692308,0.171429,0.307692,0.274809,0.009269,18.494505,0.589286
197,51,264,21,8079,0.002593,0.161905,0.708333,0.161905,0.291667,0.263566,0.008556,18.922619,0.59322
198,50,265,19,8081,0.002346,0.15873,0.724638,0.15873,0.275362,0.260417,0.0082,19.358178,0.613684
199,49,266,18,8082,0.002222,0.155556,0.731343,0.155556,0.268657,0.256545,0.007962,19.537313,0.625
200,48,267,13,8087,0.001605,0.152381,0.786885,0.152381,0.213115,0.255319,0.007249,21.021077,0.65
201,48,267,12,8088,0.001481,0.152381,0.8,0.152381,0.2,0.256,0.00713,21.371429,0.655271
202,48,267,11,8089,0.001358,0.152381,0.813559,0.152381,0.186441,0.256684,0.007011,21.733656,0.727273
203,46,269,11,8089,0.001358,0.146032,0.807018,0.146032,0.192982,0.247312,0.006774,21.558897,0.736318
204,46,269,9,8091,0.001111,0.146032,0.836364,0.146032,0.163636,0.248649,0.006536,22.342857,0.75105
205,45,270,9,8091,0.001111,0.142857,0.833333,0.142857,0.166667,0.243902,0.006417,22.261905,0.751059
206,44,271,9,8091,0.001111,0.139683,0.830189,0.139683,0.169811,0.23913,0.006298,22.177898,0.751111
207,42,273,9,8091,0.001111,0.133333,0.823529,0.133333,0.176471,0.229508,0.006061,22,0.756757
