@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
63,315,0,7837,263,0.967531,1,0.038641,1,0.961359,0.074407,0.968746,1.032262,0
64,315,0,7835,265,0.967284,1,0.03865,1,0.96135,0.074424,0.968509,1.032515,0
65,315,0,7834,266,0.96716,1,0.038655,1,0.961345,0.074433,0.96839,1.032642,0
66,315,0,7832,268,0.966914,1,0.038665,1,0.961335,0.07445,0.968152,1.032896,0
67,315,0,7831,269,0.96679,1,0.038669,1,0.961331,0.074459,0.968033,1.033022,0
68,315,0,7830,270,0.966667,1,0.038674,1,0.961326,0.074468,0.967914,1.033149,0
69,315,0,7827,273,0.966296,1,0.038688,1,0.961312,0.074495,0.967558,1.03353,0
70,315,0,7824,276,0.965926,1,0.038703,1,0.961297,0.074521,0.967201,1.033911,0
71,315,0,7822,278,0.965679,1,0.038712,1,0.961288,0.074539,0.966964,1.034165,0
72,315,0,7820,280,0.965432,1,0.038722,1,0.961278,0.074556,0.966726,1.034419,0
73,315,0,7818,282,0.965185,1,0.038731,1,0.961269,0.074574,0.966488,1.034674,0
74,315,0,7817,283,0.965062,1,0.038736,1,0.961264,0.074583,0.96637,1.034801,0
75,315,0,7814,286,0.964691,1,0.03875,1,0.96125,0.074609,0.966013,1.035183,0
76,315,0,7813,287,0.964568,1,0.038755,1,0.961245,0.074618,0.965894,1.03531,0
77,315,0,7812,288,0.964444,1,0.03876,1,0.96124,0.074627,0.965775,1.035437,0
78,315,0,7810,290,0.964198,1,0.038769,1,0.961231,0.074645,0.965538,1.035692,0
79,315,0,7809,291,0.964074,1,0.038774,1,0.961226,0.074653,0.965419,1.03582,0
80,315,0,7808,292,0.963951,1,0.038779,1,0.961221,0.074662,0.9653,1.035947,0
81,315,0,7806,294,0.963704,1,0.038788,1,0.961212,0.07468,0.965062,1.036202,0
82,315,0,7804,296,0.963457,1,0.038798,1,0.961202,0.074698,0.964825,1.036458,0
83,315,0,7802,298,0.96321,1,0.038807,1,0.961193,0.074715,0.964587,1.036713,0
84,315,0,7801,299,0.963086,1,0.038812,1,0.961188,0.074724,0.964468,1.036841,0
85,315,0,7800,300,0.962963,1,0.038817,1,0.961183,0.074733,0.964349,1.036969,0
86,315,0,7798,302,0.962716,1,0.038827,1,0.961173,0.074751,0.964112,1.037224,0
87,315,0,7796,304,0.962469,1,0.038836,1,0.961164,0.074769,0.963874,1.03748,0
88,315,0,7795,305,0.962346,1,0.038841,1,0.961159,0.074777,0.963755,1.037608,0
89,315,0,7794,306,0.962222,1,0.038846,1,0.961154,0.074786,0.963636,1.037736,0
90,315,0,7793,307,0.962099,1,0.038851,1,0.961149,0.074795,0.963518,1.037864,0
91,315,0,7792,308,0.961975,1,0.038855,1,0.961145,0.074804,0.963399,1.037992,0
92,315,0,7791,309,0.961852,1,0.03886,1,0.96114,0.074813,0.96328,1.03812,0
93,315,0,7790,310,0.961728,1,0.038865,1,0.961135,0.074822,0.963161,1.038248,0
94,315,0,7788,312,0.961481,1,0.038874,1,0.961126,0.07484,0.962923,1.038504,0
95,315,0,7786,314,0.961235,1,0.038884,1,0.961116,0.074857,0.962686,1.038761,0
96,315,0,7785,315,0.961111,1,0.038889,1,0.961111,0.074866,0.962567,1.038889,0
97,315,0,7784,316,0.960988,1,0.038894,1,0.961106,0.074875,0.962448,1.039017,0
98,315,0,7783,317,0.960864,1,0.038898,1,0.961102,0.074884,0.962329,1.039145,0
99,315,0,7782,318,0.960741,1,0.038903,1,0.961097,0.074893,0.96221,1.039274,0
100,315,0,7781,319,0.960617,1,0.038908,1,0.961092,0.074902,0.962092,1.039402,0
101,315,0,7779,321,0.96037,1,0.038918,1,0.961082,0.07492,0.961854,1.039659,0
102,315,0,7778,322,0.960247,1,0.038923,1,0.961077,0.074929,0.961735,1.039787,0
103,315,0,7777,323,0.960123,1,0.038927,1,0.961073,0.074938,0.961616,1.039916,0
104,315,0,7776,324,0.96,1,0.038932,1,0.961068,0.074946,0.961497,1.040044,0
105,315,0,7775,325,0.959877,1,0.038937,1,0.961063,0.074955,0.961378,1.040173,0
106,315,0,7773,327,0.95963,1,0.038947,1,0.961053,0.074973,0.961141,1.04043,0
107,315,0,7772,328,0.959506,1,0.038951,1,0.961049,0.074982,0.961022,1.040559,0
108,315,0,7770,330,0.959259,1,0.038961,1,0.961039,0.075,0.960784,1.040816,0
109,315,0,7769,331,0.959136,1,0.038966,1,0.961034,0.075009,0.960665,1.040945,0
110,315,0,7766,334,0.958765,1,0.03898,1,0.96102,0.075036,0.960309,1.041332,0
111,315,0,7764,336,0.958519,1,0.03899,1,0.96101,0.075054,0.960071,1.041589,0
112,315,0,7763,337,0.958395,1,0.038995,1,0.961005,0.075063,0.959952,1.041718,0
113,315,0,7762,338,0.958272,1,0.039,1,0.961,0.075071,0.959834,1.041847,0
114,315,0,7760,340,0.958025,1,0.039009,1,0.960991,0.075089,0.959596,1.042105,0
115,315,0,7759,341,0.957901,1,0.039014,1,0.960986,0.075098,0.959477,1.042234,0
116,315,0,7758,342,0.957778,1,0.039019,1,0.960981,0.075107,0.959358,1.042363,0
117,315,0,7756,344,0.957531,1,0.039029,1,0.960971,0.075125,0.959121,1.042622,0
118,315,0,7755,345,0.957407,1,0.039033,1,0.960967,0.075134,0.959002,1.042751,0
119,315,0,7754,346,0.957284,1,0.039038,1,0.960962,0.075143,0.958883,1.04288,0
120,315,0,7753,347,0.95716,1,0.039043,1,0.960957,0.075152,0.958764,1.043009,0
121,315,0,7752,348,0.957037,1,0.039048,1,0.960952,0.075161,0.958645,1.043139,0
122,315,0,7751,349,0.956914,1,0.039053,1,0.960947,0.07517,0.958526,1.043268,0
123,315,0,7750,350,0.95679,1,0.039058,1,0.960942,0.075179,0.958408,1.043397,0
124,315,0,7749,351,0.956667,1,0.039063,1,0.960938,0.075188,0.958289,1.043527,0
125,315,0,7748,352,0.956543,1,0.039067,1,0.960933,0.075197,0.95817,1.043656,0
126,315,0,7747,353,0.95642,1,0.039072,1,0.960928,0.075206,0.958051,1.043786,0
127,315,0,7745,355,0.956173,1,0.039082,1,0.960918,0.075224,0.957813,1.044045,0
128,315,0,7744,356,0.956049,1,0.039087,1,0.960913,0.075233,0.957695,1.044174,0
129,315,0,7743,357,0.955926,1,0.039092,1,0.960908,0.075242,0.957576,1.044304,0
130,315,0,7742,358,0.955802,1,0.039096,1,0.960904,0.075251,0.957457,1.044433,0
131,315,0,7741,359,0.955679,1,0.039101,1,0.960899,0.07526,0.957338,1.044563,0
