@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
77,385,3,6311,1716,0.786222,0.992268,0.057497,0.992268,0.942503,0.108696,0.795722,1.247004,0.000011
78,385,3,6310,1717,0.786097,0.992268,0.057506,0.992268,0.942494,0.108711,0.795603,1.24719,0.000011
79,385,3,6309,1718,0.785972,0.992268,0.057514,0.992268,0.942486,0.108726,0.795484,1.247376,0.000011
80,385,3,6308,1719,0.785848,0.992268,0.057523,0.992268,0.942477,0.108742,0.795365,1.247562,0.000011
81,385,3,6307,1720,0.785723,0.992268,0.057531,0.992268,0.942469,0.108757,0.795247,1.247749,0.000011
82,385,3,6306,1721,0.785599,0.992268,0.05754,0.992268,0.94246,0.108772,0.795128,1.247935,0.000011
83,385,3,6305,1722,0.785474,0.992268,0.057549,0.992268,0.942451,0.108788,0.795009,1.248122,0.000012
84,385,3,6304,1723,0.785349,0.992268,0.057557,0.992268,0.942443,0.108803,0.79489,1.248309,0.000012
85,385,3,6303,1724,0.785225,0.992268,0.057566,0.992268,0.942434,0.108819,0.794771,1.248495,0.000012
86,385,3,6302,1725,0.7851,0.992268,0.057574,0.992268,0.942426,0.108834,0.794652,1.248682,0.000012
87,385,3,6301,1726,0.784976,0.992268,0.057583,0.992268,0.942417,0.108849,0.794534,1.248869,0.000012
88,385,3,6300,1727,0.784851,0.992268,0.057592,0.992268,0.942408,0.108865,0.794415,1.249055,0.000012
89,385,3,6299,1728,0.784727,0.992268,0.0576,0.992268,0.9424,0.10888,0.794296,1.249242,0.000012
90,385,3,6298,1729,0.784602,0.992268,0.057609,0.992268,0.942391,0.108895,0.794177,1.249429,0.000012
91,385,3,6297,1730,0.784477,0.992268,0.057617,0.992268,0.942383,0.108911,0.794058,1.249616,0.000012
92,385,3,6296,1731,0.784353,0.992268,0.057626,0.992268,0.942374,0.108926,0.793939,1.249803,0.000012
93,385,3,6294,1733,0.784104,0.992268,0.057643,0.992268,0.942357,0.108957,0.793702,1.250178,0.000012
94,385,3,6292,1735,0.783854,0.992268,0.057661,0.992268,0.942339,0.108988,0.793464,1.250552,0.000012
95,385,3,6291,1736,0.78373,0.992268,0.057669,0.992268,0.942331,0.109003,0.793345,1.250739,0.000012
96,385,3,6290,1737,0.783605,0.992268,0.057678,0.992268,0.942322,0.109019,0.793226,1.250927,0.000012
97,385,3,6289,1738,0.783481,0.992268,0.057687,0.992268,0.942313,0.109034,0.793108,1.251114,0.000012
98,385,3,6288,1739,0.783356,0.992268,0.057695,0.992268,0.942305,0.10905,0.792989,1.251302,0.000012
99,385,3,6286,1741,0.783107,0.992268,0.057712,0.992268,0.942288,0.109081,0.792751,1.251677,0.000012
100,385,3,6285,1742,0.782982,0.992268,0.057721,0.992268,0.942279,0.109096,0.792632,1.251864,0.000013
101,385,3,6284,1743,0.782858,0.992268,0.05773,0.992268,0.94227,0.109112,0.792513,1.252052,0.000013
102,385,3,6283,1744,0.782733,0.992268,0.057738,0.992268,0.942262,0.109127,0.792395,1.25224,0.000013
103,385,3,6281,1746,0.782484,0.992268,0.057756,0.992268,0.942244,0.109158,0.792157,1.252616,0.000013
104,385,3,6280,1747,0.78236,0.992268,0.057764,0.992268,0.942236,0.109173,0.792038,1.252804,0.000013
105,385,3,6279,1748,0.782235,0.992268,0.057773,0.992268,0.942227,0.109189,0.791919,1.252992,0.000013
106,385,3,6278,1749,0.78211,0.992268,0.057782,0.992268,0.942218,0.109204,0.7918,1.25318,0.000013
107,385,3,6276,1751,0.781861,0.992268,0.057799,0.992268,0.942201,0.109235,0.791563,1.253556,0.000013
108,385,3,6275,1752,0.781737,0.992268,0.057808,0.992268,0.942192,0.109251,0.791444,1.253744,0.000013
109,385,3,6274,1753,0.781612,0.992268,0.057816,0.992268,0.942184,0.109266,0.791325,1.253932,0.000014
110,385,3,6273,1754,0.781487,0.992268,0.057825,0.992268,0.942175,0.109282,0.791206,1.254121,0.000014
111,385,3,6272,1755,0.781363,0.992268,0.057834,0.992268,0.942166,0.109297,0.791087,1.254309,0.000014
112,385,3,6271,1756,0.781238,0.992268,0.057843,0.992268,0.942157,0.109313,0.790969,1.254498,0.000014
113,385,3,6270,1757,0.781114,0.992268,0.057851,0.992268,0.942149,0.109328,0.79085,1.254686,0.000015
114,385,3,6269,1758,0.780989,0.992268,0.05786,0.992268,0.94214,0.109344,0.790731,1.254875,0.000015
115,385,3,6266,1761,0.780615,0.992268,0.057886,0.992268,0.942114,0.109391,0.790374,1.255441,0.000015
116,385,3,6265,1762,0.780491,0.992268,0.057895,0.992268,0.942105,0.109406,0.790255,1.255629,0.000015
117,385,3,6262,1765,0.780117,0.992268,0.057921,0.992268,0.942079,0.109453,0.789899,1.256196,0.000015
118,385,3,6261,1766,0.779993,0.992268,0.05793,0.992268,0.94207,0.109468,0.78978,1.256385,0.000015
119,385,3,6260,1767,0.779868,0.992268,0.057938,0.992268,0.942062,0.109484,0.789661,1.256574,0.000015
120,385,3,6259,1768,0.779743,0.992268,0.057947,0.992268,0.942053,0.109499,0.789542,1.256763,0.000015
121,385,3,6257,1770,0.779494,0.992268,0.057964,0.992268,0.942036,0.109531,0.789305,1.257142,0.000015
122,385,3,6256,1771,0.77937,0.992268,0.057973,0.992268,0.942027,0.109546,0.789186,1.257331,0.000015
123,385,3,6255,1772,0.779245,0.992268,0.057982,0.992268,0.942018,0.109562,0.789067,1.25752,0.000015
124,385,3,6254,1773,0.77912,0.992268,0.057991,0.992268,0.942009,0.109577,0.788948,1.25771,0.000015
125,385,3,6253,1774,0.778996,0.992268,0.057999,0.992268,0.942001,0.109593,0.788829,1.257899,0.000016
126,385,3,6251,1776,0.778747,0.992268,0.058017,0.992268,0.941983,0.109624,0.788592,1.258278,0.000016
127,385,3,6249,1778,0.778498,0.992268,0.058034,0.992268,0.941966,0.109655,0.788354,1.258658,0.000016
128,385,3,6248,1779,0.778373,0.992268,0.058043,0.992268,0.941957,0.109671,0.788235,1.258848,0.000016
129,385,3,6244,1783,0.777875,0.992268,0.058078,0.992268,0.941922,0.109734,0.78776,1.259607,0.000016
130,385,3,6243,1784,0.77775,0.992268,0.058087,0.992268,0.941913,0.109749,0.787641,1.259797,0.000016
131,385,3,6242,1785,0.777626,0.992268,0.058096,0.992268,0.941904,0.109765,0.787522,1.259987,0.000016
132,385,3,6241,1786,0.777501,0.992268,0.058104,0.992268,0.941896,0.10978,0.787403,1.260177,0.000016
133,385,3,6240,1787,0.777376,0.992268,0.058113,0.992268,0.941887,0.109796,0.787285,1.260368,0.000016
