@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
92,4401,12,716,195,0.78595,0.997281,0.860074,0.997281,0.139926,0.92361,0.961119,1.037624,0.108892
93,4401,12,715,196,0.784852,0.997281,0.860242,0.997281,0.139758,0.923707,0.960932,1.037827,0.116
94,4401,12,714,197,0.783754,0.997281,0.860411,0.997281,0.139589,0.923804,0.960744,1.03803,0.117944
95,4401,12,713,198,0.782656,0.997281,0.860579,0.997281,0.139421,0.9239,0.960556,1.038233,0.11906
96,4401,12,709,202,0.778266,0.997281,0.861252,0.997281,0.138748,0.924289,0.959805,1.039046,0.120956
97,4401,12,708,203,0.777168,0.997281,0.861421,0.997281,0.138579,0.924386,0.959617,1.039249,0.123545
98,4401,12,707,204,0.77607,0.997281,0.86159,0.997281,0.13841,0.924483,0.959429,1.039452,0.12409
99,4401,12,706,205,0.774973,0.997281,0.861758,0.997281,0.138242,0.92458,0.959241,1.039656,0.12515
100,4401,12,705,206,0.773875,0.997281,0.861927,0.997281,0.138073,0.924677,0.959053,1.03986,0.125381
101,4401,12,704,207,0.772777,0.997281,0.862096,0.997281,0.137904,0.924774,0.958866,1.040063,0.126116
102,4401,12,703,208,0.771679,0.997281,0.862265,0.997281,0.137735,0.924871,0.958678,1.040267,0.127677
103,4401,12,702,209,0.770582,0.997281,0.862434,0.997281,0.137566,0.924968,0.95849,1.040471,0.139875
104,4401,12,700,211,0.768386,0.997281,0.862772,0.997281,0.137228,0.925163,0.958114,1.040879,0.139988
105,4400,13,700,211,0.768386,0.997054,0.862745,0.997054,0.137255,0.92505,0.957926,1.040846,0.149943
106,4399,14,700,211,0.768386,0.996828,0.862718,0.996828,0.137282,0.924937,0.957739,1.040814,0.150124
107,4399,14,699,212,0.767289,0.996828,0.862887,0.996828,0.137113,0.925034,0.957551,1.041018,0.151995
108,4399,14,698,213,0.766191,0.996828,0.863057,0.996828,0.136943,0.925131,0.957363,1.041222,0.154448
109,4399,14,696,215,0.763996,0.996828,0.863395,0.996828,0.136605,0.925326,0.956987,1.041631,0.156676
110,4399,14,695,216,0.762898,0.996828,0.863565,0.996828,0.136435,0.925423,0.956799,1.041835,0.156918
111,4399,14,694,217,0.7618,0.996828,0.863735,0.996828,0.136265,0.925521,0.956612,1.04204,0.16185
112,4398,15,694,217,0.7618,0.996601,0.863708,0.996601,0.136292,0.925408,0.956424,1.042008,0.166631
113,4398,15,693,218,0.760703,0.996601,0.863877,0.996601,0.136123,0.925505,0.956236,1.042212,0.169935
114,4398,15,691,220,0.758507,0.996601,0.864217,0.996601,0.135783,0.9257,0.95586,1.042622,0.170224
115,4398,15,690,221,0.757409,0.996601,0.864387,0.996601,0.135613,0.925797,0.955672,1.042827,0.171253
116,4398,15,689,222,0.756312,0.996601,0.864557,0.996601,0.135443,0.925895,0.955485,1.043032,0.172851
117,4398,15,688,223,0.755214,0.996601,0.864727,0.996601,0.135273,0.925992,0.955297,1.043237,0.174519
118,4398,15,687,224,0.754116,0.996601,0.864897,0.996601,0.135103,0.92609,0.955109,1.043442,0.175716
119,4398,15,686,225,0.753019,0.996601,0.865067,0.996601,0.134933,0.926187,0.954921,1.043647,0.178737
120,4398,15,685,226,0.751921,0.996601,0.865237,0.996601,0.134763,0.926285,0.954733,1.043853,0.182642
121,4397,16,685,226,0.751921,0.996374,0.865211,0.996374,0.134789,0.926172,0.954545,1.043821,0.182754
122,4397,16,684,227,0.750823,0.996374,0.865381,0.996374,0.134619,0.926269,0.954358,1.044026,0.184113
123,4396,17,684,227,0.750823,0.996148,0.865354,0.996148,0.134646,0.926156,0.95417,1.043994,0.184439
124,4396,17,683,228,0.749726,0.996148,0.865525,0.996148,0.134475,0.926254,0.953982,1.0442,0.190225
125,4395,18,683,228,0.749726,0.995921,0.865498,0.995921,0.134502,0.926141,0.953794,1.044168,0.191415
126,4395,18,682,229,0.748628,0.995921,0.865669,0.995921,0.134331,0.926238,0.953606,1.044373,0.191591
127,4395,18,681,230,0.74753,0.995921,0.865839,0.995921,0.134161,0.926336,0.953418,1.044579,0.196365
128,4395,18,680,231,0.746432,0.995921,0.86601,0.995921,0.13399,0.926433,0.953231,1.044785,0.198939
129,4395,18,679,232,0.745335,0.995921,0.866181,0.995921,0.133819,0.926531,0.953043,1.044991,0.20227
130,4395,18,678,233,0.744237,0.995921,0.866351,0.995921,0.133649,0.926629,0.952855,1.045197,0.203889
131,4395,18,677,234,0.743139,0.995921,0.866522,0.995921,0.133478,0.926726,0.952667,1.045403,0.203897
132,4394,19,676,235,0.742042,0.995695,0.866667,0.995695,0.133333,0.926711,0.952292,1.045577,0.211726
133,4393,20,675,236,0.740944,0.995468,0.866811,0.995468,0.133189,0.926695,0.951916,1.045752,0.212053
134,4393,20,674,237,0.739846,0.995468,0.866982,0.995468,0.133018,0.926793,0.951728,1.045958,0.212128
135,4392,21,674,237,0.739846,0.995241,0.866956,0.995241,0.133044,0.92668,0.95154,1.045927,0.2151
136,4392,21,673,238,0.738749,0.995241,0.867127,0.995241,0.132873,0.926778,0.951352,1.046133,0.215826
137,4392,21,672,239,0.737651,0.995241,0.867299,0.995241,0.132701,0.926876,0.951165,1.04634,0.21602
138,4391,22,672,239,0.737651,0.995015,0.867272,0.995015,0.132728,0.926762,0.950977,1.046308,0.221314
139,4389,24,672,239,0.737651,0.994562,0.86722,0.994562,0.13278,0.926536,0.950601,1.046245,0.221847
140,4389,24,671,240,0.736553,0.994562,0.867391,0.994562,0.132609,0.926634,0.950413,1.046452,0.22344
141,4388,25,671,240,0.736553,0.994335,0.867365,0.994335,0.132635,0.92652,0.950225,1.04642,0.223668
142,4387,26,671,240,0.736553,0.994108,0.867339,0.994108,0.132661,0.926407,0.950038,1.046388,0.224141
143,4386,27,671,240,0.736553,0.993882,0.867313,0.993882,0.132687,0.926294,0.94985,1.046357,0.224231
144,4386,27,670,241,0.735456,0.993882,0.867484,0.993882,0.132516,0.926391,0.949662,1.046564,0.22451
145,4386,27,669,242,0.734358,0.993882,0.867656,0.993882,0.132344,0.926489,0.949474,1.046771,0.22571
146,4385,28,669,242,0.734358,0.993655,0.86763,0.993655,0.13237,0.926376,0.949286,1.046739,0.229547
147,4385,28,668,243,0.73326,0.993655,0.867801,0.993655,0.132199,0.926474,0.949098,1.046946,0.229671
148,4385,28,667,244,0.732162,0.993655,0.867973,0.993655,0.132027,0.926572,0.948911,1.047154,0.229959
149,4385,28,666,245,0.731065,0.993655,0.868145,0.993655,0.131855,0.926669,0.948723,1.047361,0.231238
150,4385,28,665,246,0.729967,0.993655,0.868317,0.993655,0.131683,0.926767,0.948535,1.047568,0.232314
151,4384,29,665,246,0.729967,0.993429,0.868291,0.993429,0.131709,0.926654,0.948347,1.047537,0.232964
152,4384,29,664,247,0.728869,0.993429,0.868463,0.993429,0.131537,0.926752,0.948159,1.047744,0.233522
153,4384,29,663,248,0.727772,0.993429,0.868635,0.993429,0.131365,0.92685,0.947971,1.047952,0.236953
154,4384,29,662,249,0.726674,0.993429,0.868807,0.993429,0.131193,0.926948,0.947784,1.04816,0.245241
155,4384,29,661,250,0.725576,0.993429,0.868979,0.993429,0.131021,0.927046,0.947596,1.048367,0.247941
156,4384,29,660,251,0.724479,0.993429,0.869151,0.993429,0.130849,0.927144,0.947408,1.048575,0.249959
157,4384,29,659,252,0.723381,0.993429,0.869324,0.993429,0.130676,0.927242,0.94722,1.048783,0.250877
158,4384,29,658,253,0.722283,0.993429,0.869496,0.993429,0.130504,0.92734,0.947032,1.048991,0.251606
159,4383,30,658,253,0.722283,0.993202,0.86947,0.993202,0.13053,0.927227,0.946844,1.04896,0.253031
160,4382,31,656,255,0.720088,0.992975,0.86979,0.992975,0.13021,0.927309,0.946281,1.049345,0.257029
161,4381,32,656,255,0.720088,0.992749,0.869764,0.992749,0.130236,0.927196,0.946093,1.049314,0.260357
162,4381,32,654,257,0.717892,0.992749,0.870109,0.992749,0.129891,0.927392,0.945718,1.049731,0.261122
163,4381,32,653,258,0.716795,0.992749,0.870282,0.992749,0.129718,0.92749,0.94553,1.049939,0.263638
164,4380,33,653,258,0.716795,0.992522,0.870256,0.992522,0.129744,0.927377,0.945342,1.049908,0.263992
165,4379,34,653,258,0.716795,0.992295,0.870231,0.992295,0.129769,0.927263,0.945154,1.049877,0.264078
166,4379,34,652,259,0.715697,0.992295,0.870403,0.992295,0.129597,0.927361,0.944966,1.050086,0.264342
167,4378,35,652,259,0.715697,0.992069,0.870378,0.992069,0.129622,0.927248,0.944778,1.050055,0.266358
168,4378,35,651,260,0.714599,0.992069,0.870551,0.992069,0.129449,0.927346,0.944591,1.050263,0.26843
169,4378,35,650,261,0.713502,0.992069,0.870724,0.992069,0.129276,0.927444,0.944403,1.050472,0.26926
170,4377,36,650,261,0.713502,0.991842,0.870698,0.991842,0.129302,0.927331,0.944215,1.050441,0.269736
171,4376,37,650,261,0.713502,0.991616,0.870673,0.991616,0.129327,0.927217,0.944027,1.05041,0.270691
172,4376,37,649,262,0.712404,0.991616,0.870846,0.991616,0.129154,0.927315,0.943839,1.050619,0.271512
173,4376,37,648,263,0.711306,0.991616,0.871019,0.991616,0.128981,0.927413,0.943651,1.050828,0.273111
174,4375,38,648,263,0.711306,0.991389,0.870993,0.991389,0.129007,0.9273,0.943464,1.050797,0.276059
175,4375,38,647,264,0.710209,0.991389,0.871167,0.991389,0.128833,0.927398,0.943276,1.051007,0.276442
176,4374,39,647,264,0.710209,0.991162,0.871141,0.991162,0.128859,0.927284,0.943088,1.050976,0.276542
177,4374,39,646,265,0.709111,0.991162,0.871315,0.991162,0.128685,0.927383,0.9429,1.051185,0.277297
178,4373,40,645,266,0.708013,0.990936,0.871463,0.990936,0.128537,0.927367,0.942524,1.051364,0.278902
179,4372,41,644,267,0.706915,0.990709,0.871611,0.990709,0.128389,0.927352,0.942149,1.051542,0.279286
180,4372,41,643,268,0.705818,0.990709,0.871785,0.990709,0.128215,0.92745,0.941961,1.051752,0.281154
181,4372,41,642,269,0.70472,0.990709,0.871959,0.990709,0.128041,0.927549,0.941773,1.051962,0.284471
182,4372,41,641,270,0.703622,0.990709,0.872132,0.990709,0.127868,0.927647,0.941585,1.052172,0.286576
