@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
45,180,3,3277,1864,0.637425,0.983607,0.052068,0.983607,0.947932,0.098901,0.649324,1.514817,0.000099
46,180,3,3276,1865,0.63723,0.983607,0.052083,0.983607,0.947917,0.098928,0.649136,1.515255,0.0001
47,180,3,3275,1866,0.637036,0.983607,0.052098,0.983607,0.947902,0.098955,0.648948,1.515694,0.0001
48,180,3,3273,1868,0.636647,0.983607,0.052129,0.983607,0.947871,0.09901,0.648573,1.516571,0.000101
49,180,3,3272,1869,0.636452,0.983607,0.052144,0.983607,0.947856,0.099037,0.648385,1.517011,0.000102
50,180,3,3270,1871,0.636063,0.983607,0.052174,0.983607,0.947826,0.099092,0.648009,1.51789,0.000102
51,180,3,3269,1872,0.635869,0.983607,0.052189,0.983607,0.947811,0.099119,0.647821,1.51833,0.000104
52,180,3,3268,1873,0.635674,0.983607,0.052204,0.983607,0.947796,0.099146,0.647633,1.518771,0.000105
53,180,3,3267,1874,0.635479,0.983607,0.052219,0.983607,0.947781,0.099174,0.647446,1.519211,0.000106
54,180,3,3266,1875,0.635285,0.983607,0.052234,0.983607,0.947766,0.099201,0.647258,1.519652,0.000106
55,180,3,3265,1876,0.63509,0.983607,0.05225,0.983607,0.94775,0.099228,0.64707,1.520093,0.000107
56,180,3,3264,1877,0.634896,0.983607,0.052265,0.983607,0.947735,0.099256,0.646882,1.520535,0.000108
57,180,3,3263,1878,0.634701,0.983607,0.05228,0.983607,0.94772,0.099283,0.646694,1.520976,0.000108
58,180,3,3262,1879,0.634507,0.983607,0.052295,0.983607,0.947705,0.09931,0.646506,1.521418,0.000109
59,180,3,3261,1880,0.634312,0.983607,0.05231,0.983607,0.94769,0.099338,0.646319,1.52186,0.000109
